id,PMID,gender,age
SRR4408117,27133167,male,0
SRR4408118,27133167,female,0
SRR4408119,27133167,male,2
SRR4408120,27133167,female,1
SRR4408121,27133167,female,1
SRR4408124,27133167,male,0
SRR4408126,27133167,female,0
SRR4408127,27133167,female,0
SRR4408129,27133167,male,2
SRR4408131,27133167,female,0
SRR4408136,27133167,male,0
SRR4408138,27133167,female,1
SRR4408139,27133167,male,0
SRR4408143,27133167,male,1
SRR4408144,27133167,male,1
SRR4408150,27133167,male,1
SRR4408151,27133167,female,1
SRR4408154,27133167,male,2
SRR4408157,27133167,male,0
SRR4408158,27133167,male,0
SRR4408164,27133167,male,0
SRR4408165,27133167,female,1
SRR4408170,27133167,male,0
SRR4408173,27133167,female,0
SRR4408176,27133167,male,1
SRR4408177,27133167,male,0
SRR4408178,27133167,female,0
SRR4408180,27133167,female,0
SRR4408182,27133167,female,0
SRR4408183,27133167,female,0
SRR4408185,27133167,male,0
SRR4408186,27133167,male,0
SRR4408189,27133167,female,0
SRR4408190,27133167,male,1
SRR4408192,27133167,male,0
SRR4408193,27133167,male,0
SRR4408194,27133167,female,0
SRR4408196,27133167,female,0
SRR4408197,27133167,female,0
SRR4408199,27133167,male,0
SRR4408200,27133167,male,0
SRR4408202,27133167,male,0
SRR4408206,27133167,male,1
SRR4408208,27133167,male,0
SRR4408209,27133167,male,1
SRR4408211,27133167,male,1
SRR4408216,27133167,male,1
SRR4408218,27133167,female,1
SRR4408220,27133167,male,2
SRR4408221,27133167,female,1
SRR4408222,27133167,female,1
SRR4408225,27133167,female,1
SRR4408226,27133167,male,1
SRR4408228,27133167,male,0
SRR4408229,27133167,male,1
SRR4408230,27133167,female,1
SRR4408232,27133167,male,0
SRR4408233,27133167,female,1
SRR4408234,27133167,female,0
SRR4408235,27133167,male,0
SRR4408236,27133167,female,1
SRR4408238,27133167,male,1
SRR4408239,27133167,female,0
SRR4408240,27133167,female,1
SRR4408241,27133167,male,1
SRR4408242,27133167,female,1
SRR4408244,27133167,male,1
SRR4408245,27133167,male,1
SRR4408246,27133167,male,2
SRR4408247,27133167,female,1
SRR4408248,27133167,female,1
SRR4408249,27133167,female,3
SRR4408250,27133167,female,1
SRR4408251,27133167,male,3
SRR4408252,27133167,female,0
SRR4408253,27133167,female,1
SRR4408254,27133167,female,1
SRR4408255,27133167,female,2
SRR4408256,27133167,female,1
SRR4408258,27133167,male,1
SRR4408259,27133167,female,1
SRR4408260,27133167,female,0
SRR4408261,27133167,female,1
SRR4408262,27133167,male,0
SRR4408263,27133167,male,1
SRR4408264,27133167,male,1
SRR4408265,27133167,female,0
SRR4408266,27133167,male,0
SRR4408267,27133167,male,1
SRR4408268,27133167,male,2
SRR4408271,27133167,male,1
SRR4408272,27133167,male,2
SRR4408273,27133167,male,1
SRR4408275,27133167,male,1
SRR4408276,27133167,female,1
SRR4408279,27133167,female,1
SRR4408280,27133167,female,1
SRR4408281,27133167,male,3
SRR4408284,27133167,female,1
SRR4408285,27133167,male,2
SRR4408286,27133167,female,1
SRR4408288,27133167,male,1
SRR4408289,27133167,female,2
SRR4408290,27133167,male,1
SRR4408291,27133167,female,1
SRR4408292,27133167,female,1
SRR5575354,30504906,male,0
SRR5575355,30504906,male,0
SRR5575357,30504906,male,0
SRR5575358,30504906,female,0
SRR5575359,30504906,male,0
SRR5575360,30504906,male,0
SRR5575361,30504906,female,0
SRR5575362,30504906,male,0
SRR5575363,30504906,female,0
SRR5575364,30504906,male,0
SRR5575365,30504906,male,0
SRR5575366,30504906,male,0
SRR5575367,30504906,male,0
SRR5575397,30504906,female,31
SRR5575401,30504906,female,34
SRR5575407,30504906,female,35
SRR5575408,30504906,female,32
SRR5575409,30504906,female,29
SRR5575410,30504906,female,35
SRR5575411,30504906,female,0
SRR5575412,30504906,male,0
SRR5575413,30504906,female,24
SRR5575414,30504906,male,0
SRR5575415,30504906,male,0
SRR5575417,30504906,male,0
SRR5575418,30504906,male,0
SRR5575419,30504906,male,0
SRR5575420,30504906,female,0
SRR5575421,30504906,female,0
SRR5575423,30504906,female,0
SRR5575424,30504906,male,0
SRR5575425,30504906,male,0
SRR5575426,30504906,male,0
SRR5575429,30504906,male,0
SRR5575485,30504906,female,42
SRR5575487,30504906,female,29
SRR5575565,30504906,male,0
SRR5575598,30504906,female,42
SRR5575599,30504906,female,31
SRR5575601,30504906,female,32
SRR5575602,30504906,female,35
SRR5575603,30504906,female,28
SRR5575604,30504906,female,35
SRR5575605,30504906,female,34
SRR5575606,30504906,female,40
SRR5575607,30504906,female,24
SRR5575608,30504906,female,37
SRR5575620,30504906,female,0
SRR5575656,30504906,female,0
SRR7716235,30504906,female,37
SRR7716236,30504906,male,0
SRR7716237,30504906,male,0
SRR7716238,30504906,male,0
SRR7716239,30504906,male,0
SRR7716240,30504906,female,0
SRR7716241,30504906,male,0
SRR7716242,30504906,male,0
SRR7716243,30504906,female,0
SRR7716244,30504906,female,34
SRR7716245,30504906,female,31
SRR7716246,30504906,female,34
SRR7716247,30504906,female,39
SRR7716249,30504906,male,0
ERR1018185,26408641,male,64
ERR1018186,26408641,male,73
ERR1018187,26408641,female,67
ERR1018188,26408641,male,56
ERR1018189,26408641,female,59
ERR1018190,26408641,male,61
ERR1018191,26408641,male,60
ERR1018192,26408641,female,73
ERR1018193,26408641,male,62
ERR1018194,26408641,female,72
ERR1018195,26408641,male,65
ERR1018196,26408641,male,65
ERR1018197,26408641,male,71
ERR1018198,26408641,male,50
ERR1018199,26408641,male,55
ERR1018200,26408641,male,77
ERR1018201,26408641,female,45
ERR1018202,26408641,female,89
ERR1018203,26408641,female,58
ERR1018204,26408641,female,58
ERR1018205,26408641,male,68
ERR1018206,26408641,female,64
ERR1018207,26408641,female,75
ERR1018208,26408641,male,73
ERR1018209,26408641,female,62
ERR1018210,26408641,male,80
ERR1018211,26408641,male,67
ERR1018212,26408641,female,61
ERR1018213,26408641,male,63
ERR1018214,26408641,female,51
ERR1018215,26408641,male,64
ERR1018216,26408641,female,74
ERR1018217,26408641,male,68
ERR1018218,26408641,female,83
ERR1018219,26408641,male,70
ERR1018220,26408641,male,56
ERR1018221,26408641,male,54
ERR1018222,26408641,male,74
ERR1018223,26408641,male,57
ERR1018224,26408641,female,54
ERR1018225,26408641,male,62
ERR1018226,26408641,female,54
ERR1018227,26408641,male,69
ERR1018228,26408641,male,64
ERR1018229,26408641,male,44
ERR1018230,26408641,male,60
ERR1018231,26408641,male,73
ERR1018232,26408641,female,62
ERR1018233,26408641,male,58
ERR1018234,26408641,male,64
ERR1018235,26408641,female,65
ERR1018236,26408641,male,62
ERR1018237,26408641,female,69
ERR1018238,26408641,male,55
ERR1018239,26408641,female,64
ERR1018240,26408641,male,59
ERR1018241,26408641,male,70
ERR1018242,26408641,female,71
ERR1018243,26408641,male,51
ERR1018244,26408641,male,50
ERR1018245,26408641,male,64
ERR1018246,26408641,male,50
ERR1018247,26408641,female,66
ERR1018248,26408641,male,52
ERR1018249,26408641,male,64
ERR1018250,26408641,male,58
ERR1018251,26408641,female,64
ERR1018252,26408641,male,65
ERR1018253,26408641,male,53
ERR1018254,26408641,female,64
ERR1018255,26408641,female,68
ERR1018256,26408641,male,53
ERR1018257,26408641,female,64
ERR1018258,26408641,male,61
ERR1018259,26408641,female,62
ERR1018260,26408641,male,64
ERR1018261,26408641,male,55
ERR1018262,26408641,female,64
ERR1018263,26408641,female,71
ERR1018264,26408641,female,64
ERR1018265,26408641,male,65
ERR1018266,26408641,female,73
ERR1018267,26408641,male,54
ERR1018268,26408641,female,65
ERR1018269,26408641,male,60
ERR1018270,26408641,male,58
ERR1018271,26408641,female,64
ERR1018272,26408641,male,69
ERR1018273,26408641,female,65
ERR1018274,26408641,male,59
ERR1018275,26408641,female,70
ERR1018276,26408641,male,61
ERR1018277,26408641,male,52
ERR1018278,26408641,male,58
ERR1018279,26408641,male,60
ERR1018280,26408641,male,77
ERR1018281,26408641,female,59
ERR1018282,26408641,female,71
ERR1018283,26408641,male,56
ERR1018284,26408641,male,77
ERR1018285,26408641,male,77
ERR1018286,26408641,female,83
ERR1018287,26408641,female,79
ERR1018288,26408641,female,69
ERR1018289,26408641,male,62
ERR1018290,26408641,male,78
ERR1018291,26408641,female,49
ERR1018292,26408641,male,81
ERR1018293,26408641,female,63
ERR1018294,26408641,male,59
ERR1018295,26408641,male,73
ERR1018296,26408641,male,76
ERR1018297,26408641,female,74
ERR1018298,26408641,male,51
ERR1018299,26408641,male,74
ERR1018300,26408641,male,77
ERR1018301,26408641,male,34
ERR1018302,26408641,female,70
ERR1018303,26408641,female,83
ERR1018304,26408641,male,68
ERR1018305,26408641,male,79
ERR1018306,26408641,female,64
ERR1018307,26408641,male,67
ERR1018308,26408641,male,61
ERR1018309,26408641,male,62
ERR1018310,26408641,male,68
ERR1018311,26408641,male,55
ERR1018312,26408641,male,63
ERR1136621,26590418,female,
ERR1136624,26590418,female,
ERR1136625,26590418,female,
ERR1136626,26590418,female,
ERR1136627,26590418,female,
ERR1136628,26590418,male,
ERR1136630,26590418,female,
ERR1136631,26590418,female,
ERR1136632,26590418,female,
ERR1136694,26590418,female,
ERR1136696,26590418,female,
ERR1136703,26590418,male,
ERR1136704,26590418,male,
ERR1136705,26590418,male,
ERR1136706,26590418,female,
ERR1136707,26590418,male,
ERR1136708,26590418,male,
ERR1136709,26590418,female,
ERR1136710,26590418,male,
ERR1136712,26590418,female,
ERR1136713,26590418,female,
ERR1136714,26590418,female,
ERR1136715,26590418,male,
ERR1136716,26590418,male,
ERR1136717,26590418,male,
ERR1136718,26590418,male,
ERR1136719,26590418,female,
ERR1136720,26590418,female,
ERR1136721,26590418,female,
ERR1136722,26590418,male,
ERR1136723,26590418,female,
ERR1136724,26590418,male,
ERR1136725,26590418,female,
ERR1136726,26590418,male,
ERR1136729,26590418,male,
ERR1136730,26590418,female,
ERR1136731,26590418,male,
ERR1136792,26590418,male,
ERR1136793,26590418,female,
ERR1136794,26590418,female,
ERR1136795,26590418,male,
ERR1136796,26590418,female,
ERR1136797,26590418,male,
ERR1136798,26590418,male,
ERR1136799,26590418,male,
ERR1136800,26590418,female,
ERR1136804,26590418,female,
ERR1136805,26590418,male,
ERR1136807,26590418,female,
ERR1136809,26590418,female,
ERR1136810,26590418,male,
ERR1136811,26590418,female,
ERR1136812,26590418,female,
ERR1136813,26590418,female,
ERR1136815,26590418,female,
ERR1136816,26590418,male,
ERR1136818,26590418,female,
ERR1136819,26590418,female,
ERR1136820,26590418,male,
ERR1136822,26590418,female,
ERR1136823,26590418,male,
ERR1136824,26590418,female,
ERR1136825,26590418,female,
ERR1136826,26590418,female,
ERR1136829,26590418,male,
ERR1136830,26590418,female,
ERR1136831,26590418,female,
ERR1136833,26590418,female,
ERR1136835,26590418,male,
ERR1136837,26590418,male,
ERR1136838,26590418,female,
ERR1136839,26590418,female,
ERR1136840,26590418,female,
ERR1136841,26590418,female,
ERR1136851,26590418,female,
ERR1136852,26590418,female,
ERR1136853,26590418,female,
ERR1136854,26590418,male,
ERR1136856,26590418,male,
ERR1136857,26590418,male,
ERR1136858,26590418,female,
ERR1136859,26590418,male,
ERR1136860,26590418,male,
ERR1136861,26590418,female,
ERR1136862,26590418,male,
ERR1136863,26590418,female,
ERR1136864,26590418,female,
ERR1136866,26590418,male,
ERR1136867,26590418,male,
ERR1136868,26590418,male,
ERR1136869,26590418,female,
ERR1136871,26590418,female,
ERR1136872,26590418,female,
ERR1136874,26590418,female,
ERR1136876,26590418,male,
ERR1136901,26590418,female,
ERR1136902,26590418,male,
ERR1136903,26590418,female,
ERR1136904,26590418,male,
ERR1136905,26590418,female,
ERR1136906,26590418,female,
ERR1136907,26590418,female,
ERR1136908,26590418,female,
ERR1136909,26590418,female,
ERR1136911,26590418,male,
ERR1136912,26590418,male,
ERR1136913,26590418,female,
ERR1136914,26590418,female,
ERR1136915,26590418,male,
ERR1136916,26590418,female,
ERR1136919,,,
ERR1136921,,,
ERR1136955,26590418,female,
ERR1136958,26590418,male,
ERR1136961,26590418,female,
ERR1136968,,,
ERR1136969,,,
ERR1136970,,,
ERR1136982,26590418,female,
ERR1136987,26590418,female,
ERR1136988,26590418,female,
ERR1136994,26590418,male,
ERR1137007,26590418,male,
ERR1137008,26590418,female,
ERR1137013,26590418,female,
ERR1137016,26590418,female,
ERR1137075,,,
ERR1137076,,,
ERR1137077,,,
ERR1137078,,,
ERR1137079,,,
ERR1137080,,,
ERR1137082,26590418,female,
ERR1137087,26590418,male,
ERR1137088,26590418,female,
ERR1137089,26590418,female,
ERR1137090,26590418,female,
ERR1137103,26590418,female,
ERR1137104,26590418,male,
ERR1137105,26590418,male,
ERR1137106,26590418,male,
ERR1137107,26590418,female,
ERR1137110,26590418,male,
ERR1137111,26590418,female,
ERR1137114,26590418,male,
ERR1137117,26590418,male,
ERR1137118,26590418,male,
ERR1137119,26590418,female,
ERR1137122,26590418,female,
ERR1137124,26590418,female,
ERR1137125,26590418,female,
ERR1137132,26590418,male,
ERR1137143,,,
ERR1137144,,,
ERR1137145,,,
ERR1137146,,,
ERR1137147,,,
ERR1137149,26590418,female,
ERR1137151,26590418,male,
ERR1137152,,,
ERR1137153,26590418,female,
ERR1137154,26590418,male,
ERR1137155,,,
ERR1137156,26590418,female,
ERR1137157,26590418,male,
ERR1137159,,,
ERR1137161,,,
ERR1137162,,,
ERR1137165,26590418,female,
ERR1137166,,,
ERR1137180,26590418,female,
ERR1137181,26590418,female,
ERR1137183,26590418,female,
ERR1137185,26590418,male,
ERR1137190,26590418,male,
ERR1137195,26590418,female,
ERR1137201,26590418,female,
ERR1137202,26590418,male,
ERR1137203,26590418,male,
ERR1137204,26590418,female,
ERR1137205,26590418,female,
ERR1137213,26590418,female,
ERR1137225,26590418,male,
ERR1137227,,,
ERR1137228,,,
ERR1137230,,,
ERR1137231,,,
ERR1137233,,,
ERR1137240,,,
ERR1137249,,,
ERR1137250,,,
ERR1137251,,,
ERR1137252,,,
ERR1137253,,,
ERR1137254,,,
ERR1137255,,,
ERR1137256,,,
ERR1137257,,,
ERR1137258,,,
ERR1137259,,,
ERR1137260,,,
ERR1137261,,,
ERR1137262,,,
ERR1137263,,,
ERR1137264,,,
ERR1137265,,,
ERR1137266,,,
ERR1137267,,,
ERR1137268,,,
ERR1137269,,,
ERR1137271,,,
ERR1137272,,,
ERR1137273,,,
ERR1137274,,,
ERR1137282,,,
ERR1137283,,,
ERR1137284,,,
ERR1137287,,,
ERR1137288,,,
ERR1137289,,,
ERR1137290,,,
ERR1137292,,,
ERR1137293,,,
ERR1137297,,,
ERR1137326,,,
ERR1137329,,,
ERR1137330,,,
ERR1137331,,,
ERR1137332,,,
ERR1137333,,,
ERR1137334,,,
ERR1137335,,,
ERR1137336,,,
ERR1137338,,,
ERR1137339,,,
ERR1137340,,,
ERR1137341,,,
ERR1137342,,,
ERR1137343,,,
ERR1137344,,,
ERR1137345,,,
ERR1137369,,,
ERR1137370,,,
ERR1137371,,,
ERR1137372,,,
ERR1137394,,,
ERR1137395,,,
ERR1137403,,,
ERR1137406,,,
ERR1137407,,,
ERR1137408,,,
ERR1137409,,,
ERR1137410,,,
ERR1137411,,,
ERR1137412,,,
ERR1137413,,,
ERR1137414,,,
ERR1137415,,,
ERR1137416,,,
ERR1137417,,,
ERR1137418,,,
ERR1137419,,,
ERR1137420,,,
ERR1137421,,,
ERR1137422,,,
ERR1137424,,,
ERR1137425,,,
ERR1137426,,,
ERR1137427,,,
ERR1137428,,,
ERR1137429,,,
ERR1137430,,,
ERR1137573,,,
ERR1137574,,,
ERR1137578,,,
ERR1137579,,,
ERR1137602,,,
ERR1137603,,,
ERR1137604,,,
ERR1137605,,,
ERR1137606,,,
ERR1137607,,,
ERR1137608,,,
ERR1137640,,,
ERR1137641,,,
ERR1137667,,,
ERR1137704,,,
ERR1137705,,,
ERR1137706,,,
ERR1137707,,,
ERR1137709,,,
ERR1137710,,,
ERR1137712,,,
ERR247139,26884067,,
ERR247140,26884067,,
ERR247141,26884067,,
ERR247142,26884067,,
ERR247143,26884067,,
ERR247144,26884067,,
ERR247145,26884067,,
ERR247146,26884067,,
ERR247147,26884067,,
ERR247148,26884067,,
ERR247149,26884067,,
ERR247150,26884067,,
ERR247153,26884067,,
ERR247154,26884067,,
ERR247155,26884067,,
ERR247156,26884067,,
ERR247157,26884067,,
ERR247158,26884067,,
ERR247159,26884067,,
ERR247160,26884067,,
ERR247161,26884067,,
ERR247162,26884067,,
ERR247163,26884067,,
ERR247164,26884067,,
ERR247165,26884067,,
ERR247166,26884067,,
ERR247167,26884067,,
ERR247168,26884067,,
ERR247169,26884067,,
ERR247170,26884067,,
ERR247171,26884067,,
ERR247172,26884067,,
ERR247173,26884067,,
ERR247174,26884067,,
ERR247175,26884067,,
ERR247176,26884067,,
ERR911977,27818083,female,68
ERR911978,27818083,female,68
ERR911979,27818083,female,64
ERR911980,27818083,female,64
ERR911981,27818083,female,68
ERR911982,27818083,female,68
ERR911983,27818083,female,68
ERR911984,27818083,female,48
ERR911985,27818083,female,48
ERR911986,27818083,female,54
ERR911987,27818083,female,54
ERR911988,27818083,female,57
ERR911989,27818083,female,57
ERR911990,27818083,female,73
ERR911991,27818083,female,73
ERR911992,27818083,female,71
ERR911993,27818083,female,69
ERR911994,27818083,female,69
ERR911995,27818083,female,70
ERR911996,27818083,female,42
ERR911997,27818083,female,69
ERR911998,27818083,female,69
ERR911999,27818083,female,56
ERR912000,27818083,female,77
ERR912001,27818083,female,80
ERR912002,27818083,female,63
ERR912003,27818083,female,63
ERR912004,27818083,female,76
ERR912005,27818083,female,72
ERR912006,27818083,female,72
ERR912007,27818083,female,60
ERR912008,27818083,female,60
ERR912009,27818083,female,36
ERR912010,27818083,female,73
ERR912011,27818083,female,73
ERR912012,27818083,female,65
ERR912013,27818083,female,52
ERR912014,27818083,female,62
ERR912015,27818083,female,62
ERR912016,27818083,female,56
ERR912017,27818083,female,56
ERR912018,27818083,female,78
ERR912019,27818083,female,78
ERR912020,27818083,female,43
ERR912021,27818083,female,71
ERR912022,27818083,female,71
ERR912023,27818083,female,62
ERR912024,27818083,female,56
ERR912025,27818083,female,50
ERR912026,27818083,female,63
ERR912027,27818083,female,65
ERR912028,27818083,female,62
ERR912029,27818083,female,38
ERR912030,27818083,female,38
ERR912031,27818083,female,51
ERR912032,27818083,female,51
ERR912033,27818083,female,59
ERR912034,27818083,female,54
ERR912035,27818083,female,60
ERR912036,27818083,female,64
ERR912037,27818083,female,49
ERR912038,27818083,female,49
ERR912039,27818083,female,61
ERR912040,27818083,female,70
ERR912041,27818083,female,70
ERR912042,27818083,female,60
ERR912043,27818083,female,58
ERR912044,27818083,female,59
ERR912045,27818083,female,65
ERR912046,27818083,female,47
ERR912047,27818083,female,56
ERR912048,27818083,female,55
ERR912049,27818083,female,51
ERR912050,27818083,female,52
ERR912051,27818083,female,62
ERR912052,27818083,female,65
ERR912053,27818083,female,70
ERR912054,27818083,female,62
ERR912055,27818083,female,62
ERR912056,27818083,female,64
ERR912057,27818083,female,63
ERR912058,27818083,female,63
ERR912059,27818083,female,57
ERR912060,27818083,female,64
ERR912061,27818083,female,64
ERR912062,27818083,female,62
ERR912063,27818083,female,69
ERR912064,27818083,female,56
ERR912065,27818083,female,56
ERR912066,27818083,female,67
ERR912067,27818083,female,65
ERR912068,27818083,female,52
ERR912069,27818083,female,79
ERR912070,27818083,female,79
ERR912071,27818083,female,59
ERR912072,27818083,female,72
ERR912082,27818083,female,63
ERR912083,27818083,female,69
ERR912084,27818083,female,65
ERR912085,27818083,female,65
ERR912086,27818083,female,50
ERR912087,27818083,female,51
ERR912088,27818083,female,70
ERR912089,27818083,female,70
ERR912090,27818083,female,61
ERR912091,27818083,female,56
ERR912092,27818083,female,77
ERR912093,27818083,female,80
ERR912094,27818083,female,76
ERR912095,27818083,female,61
ERR912096,27818083,female,61
ERR912097,27818083,female,36
ERR912098,27818083,female,65
ERR912099,27818083,female,52
ERR912100,27818083,female,50
ERR912101,27818083,female,50
ERR912102,27818083,female,56
ERR912103,27818083,female,50
ERR912104,27818083,female,64
ERR912105,27818083,female,63
ERR912106,27818083,female,47
ERR912107,27818083,female,55
ERR912108,27818083,female,64
ERR912109,27818083,female,58
ERR912110,27818083,female,59
ERR912111,27818083,female,46
ERR912112,27818083,female,61
ERR912113,27818083,female,65
ERR912114,27818083,female,65
ERR912115,27818083,female,56
ERR912116,27818083,female,55
ERR912117,27818083,female,67
ERR912118,27818083,female,52
ERR912119,27818083,female,70
ERR912120,27818083,female,62
ERR912121,27818083,female,57
ERR912122,27818083,female,47
ERR912132,27818083,female,68
ERR912133,27818083,female,50
ERR912134,27818083,female,51
ERR912135,27818083,female,71
ERR912136,27818083,female,61
ERR912137,27818083,female,42
ERR912138,27818083,female,62
ERR912139,27818083,female,63
ERR912140,27818083,female,63
ERR912141,27818083,female,62
ERR912142,27818083,female,54
ERR912143,27818083,female,55
ERR912144,27818083,female,61
ERR912145,27818083,female,60
ERR912146,27818083,female,46
ERR912147,27818083,female,65
ERR912148,27818083,female,47
ERR912149,27818083,female,67
ERR912150,27818083,female,62
ERR912151,27818083,female,65
ERR912152,27818083,female,62
ERR912153,27818083,female,57
ERR912154,27818083,female,57
ERR912155,27818083,female,69
ERR912156,27818083,female,69
ERR912157,27818083,female,66
ERR912158,27818083,female,67
ERR912159,27818083,female,65
ERR912160,27818083,female,65
ERR912161,27818083,female,51
ERR912162,27818083,female,51
ERR912163,27818083,female,65
ERR912164,27818083,female,67
ERR912165,27818083,female,52
ERR912166,27818083,female,62
ERR912167,27818083,female,65
ERR912168,27818083,female,65
ERR912169,27818083,female,66
ERR912170,27818083,female,66
ERR912171,27818083,female,73
ERR912172,27818083,female,73
ERR912173,27818083,female,65
ERR912174,27818083,female,65
ERR912175,27818083,female,65
ERR912176,27818083,female,65
ERR912177,27818083,female,59
ERR912178,27818083,female,60
ERR912179,27818083,female,72
